,x,z,spin_rate,release_velo,pitch_type,bats,release_x,release_y,release_z,pfx_x,pfx_z,extension,throws,pitch_result,ump,pitcherid,catcherid,all_star,ball_count,strike_count,baserunner_count,out_count
2892,-16.09109957,29.44923271,2441.5733210000003,96.52714146,FF,L,-1.6,53.66,5.63,-6.54,9.15,6.8420000000000005,R,ball,41,3,4,before,0,0,0,0
2893,1.779423248,33.59111129,2424.517737,97.39370897,FF,R,-1.36,53.83,5.7,-2.49,10.01,6.67,R,called_strike,41,3,4,before,0,0,0,1
2894,8.844342348,19.83379144,2339.337411,97.14109457,FF,R,-1.34,53.46,5.66,-2.1,9.81,7.045,R,ball,41,3,4,before,0,1,0,1
2895,7.2598177779999995,52.20031952,2422.159786,97.86969635,FF,R,-1.2,53.37,5.69,-1.82,8.35,7.1339999999999995,R,ball,41,3,4,before,1,2,0,1
2896,22.77603804,21.83789978,2499.8459829999997,93.56909375,SL,R,-1.32,53.73,5.68,1.57,3.56,6.771,R,ball,41,3,4,before,2,2,0,1
2897,-8.676754499,32.35098727,2361.675901,97.54989353,FF,R,-1.38,53.79,5.65,-0.92,10.19,6.707999999999999,R,called_strike,41,3,4,before,0,0,0,2
2898,20.58044797,30.69773135,2463.988598,92.62036825,SL,R,-1.36,53.81,5.66,3.44,4.5,6.692,R,ball,41,3,4,before,0,1,0,0
2899,17.72245111,38.73397191,2334.70233,97.65258175,FF,R,-1.29,53.65,5.72,-1.74,9.49,6.854,R,ball,41,3,4,before,1,1,0,0
2900,10.52426252,27.50452502,2381.445016,97.40841469,FF,R,-1.36,53.6,5.69,-3.21,9.58,6.901,R,called_strike,41,3,4,before,0,1,0,1
2901,-2.750667093,23.06572944,2463.768355,93.17051864,SL,R,-1.44,53.88,5.68,0.73,4.41,6.6160000000000005,R,called_strike,41,3,4,before,0,0,0,2
2902,7.212734164,32.6864216,2407.621978,97.09759629,FF,R,-1.35,53.48,5.6,-3.78,9.3,7.017,R,called_strike,41,3,4,before,0,1,0,2
2903,-0.744765881,-10.29414898,1704.3571829999998,92.54882305,CH,R,-1.25,53.58,5.63,-9.6,2.33,6.917000000000001,R,ball,41,3,4,before,0,2,0,2
2904,-8.026341637,31.41461223,2450.590145,83.94072062,CB,L,-1.42,54.21,5.69,2.05,-1.9,6.292999999999999,R,called_strike,41,3,4,before,0,0,0,0
2905,8.101998378,21.76545311,2305.259778,97.44988059,FF,R,-1.36,53.71,5.72,-2.03,9.78,6.787000000000001,R,called_strike,41,3,4,before,0,0,0,1
2906,11.18270796,26.92644742,2322.254037,97.40233052,FF,R,-1.37,53.49,5.59,-2.27,8.72,7.013999999999999,R,ball,41,3,4,before,0,0,#VALUE!,
2907,-6.852356971,48.75613825,2398.457628,97.74972076,FF,R,-1.34,53.37,5.61,-2.2,8.62,7.125,R,ball,41,3,4,before,1,1,#VALUE!,
2908,4.307631018,31.49934842,2181.970773,96.76951345,FF,R,-1.35,53.51,5.64,-3.24,6.32,6.985,R,called_strike,41,3,4,before,2,1,#VALUE!,
2909,-2.75968347,40.73996966,2158.866616,96.64124562,FF,R,-1.45,53.47,5.63,-2.62,7.67,7.035,R,ball,41,3,4,before,2,1,#VALUE!,
2910,9.861979406,26.41166744,2381.813116,93.87876866,SL,L,-1.32,53.81,5.65,0.36,3.97,6.695,R,called_strike,41,3,4,before,0,0,#VALUE!,
2911,1.766352894,15.04791958,1680.674202,92.04162771,CH,L,-1.26,53.47,5.54,-6.62,4.73,7.031000000000001,R,ball,41,3,4,before,0,1,#VALUE!,
2912,8.696333821,41.486363700000005,2303.176276,97.90129301,FF,L,-1.45,53.76,5.53,-2.2,7.9,6.735,R,ball,41,3,4,before,1,2,#VALUE!,
2913,19.27121726,25.18665633,2441.36657,92.75002292,SL,L,-1.23,53.68,5.61,1.96,3.06,6.822,R,ball,41,3,4,before,2,2,#VALUE!,
2914,17.67556438,16.92130193,2423.972912,92.26842327,SL,R,-1.43,53.85,5.63,2.83,3.83,6.648,R,ball,41,3,4,before,0,2,0,0
2915,-0.998164292,49.3084826,2291.1524879999997,96.3225075,FF,R,-1.36,53.43,5.61,-0.92,9.13,7.069,R,ball,41,3,4,before,1,2,0,0
2916,20.77260559,30.57659501,2447.4769920000003,96.59863012,,R,-1.28,53.67,5.68,-2.89,9.27,6.827000000000001,R,ball,41,3,4,before,0,1,0,1
2917,10.19841742,8.075715391000001,1935.0833920000002,90.70259456,,R,-1.14,53.36,5.59,-9.57,3.89,7.138999999999999,R,ball,41,3,4,before,1,2,0,1
2918,22.26901673,31.56221425,2432.512119,97.04051226,,R,-1.33,53.8,5.59,-1.78,9.39,6.699,R,ball,41,3,4,before,2,2,0,1
2919,-2.929438352,37.97182228,2384.843171,96.39824936,,R,-1.42,53.65,5.68,-2.99,9.62,6.849,R,called_strike,41,3,4,before,0,0,0,0
2920,3.3337895110000004,27.45846255,2517.616525,83.62044178,,R,-1.34,54.16,5.72,3.39,-1.62,6.3420000000000005,R,called_strike,41,3,4,before,0,1,0,0
2921,-2.112337338,16.22426259,1643.534889,89.88156407,,L,-1.31,53.31,5.57,-7.49,1.17,7.188,R,ball,41,3,4,before,0,0,0,1
2922,-3.022835454,32.09760214,1912.8246559999998,89.69010783,,L,-1.27,53.49,5.59,-8.97,0.34,7.011,R,called_strike,41,3,4,before,1,1,0,1
2923,8.810235195,18.4920685,,85.59015437,,R,-1.33,53.99,5.67,2.57,-0.81,6.507999999999999,R,ball,41,3,4,before,0,0,0,2
2924,3.348321926,9.3977051,2560.315734,84.38905749,,R,-1.37,54.11,5.72,3.11,-1.32,6.386,R,ball,41,3,4,before,1,1,0,2
2925,13.54969362,38.853233700000004,2462.928304,97.21037548,,R,-1.44,53.36,5.54,-2.67,9.97,7.138,R,ball,41,3,4,before,2,1,0,2
2926,-0.660992982,22.87053733,2253.0868140000002,95.79162301,,R,-1.4,53.93,5.63,-2.74,8.97,6.569,R,called_strike,41,3,4,before,3,1,0,2
2927,-2.55431268,26.46054506,1651.000967,89.24996146,,R,-1.28,53.59,5.49,-6.96,0.0,6.912000000000001,R,called_strike,41,3,4,before,3,1,0,2
2928,13.70444929,39.39421147,2219.354293,96.29923065,,R,-1.31,53.65,5.63,-2.21,8.65,6.846,R,ball,41,3,4,before,0,0,1,2
2929,19.76378546,30.02273866,2426.621684,92.37088408,,R,-1.23,53.7,5.59,1.87,3.88,6.8,R,ball,41,3,4,before,1,1,1,2
2930,-2.7734386360000003,26.98634259,2218.559951,96.98345686,,L,-1.47,53.76,5.54,-2.6,9.1,6.735,R,called_strike,41,3,4,before,0,0,0,0
2931,3.4077827889999996,10.02051248,1874.0588109999999,92.09189061,,L,-1.3,53.55,5.5,-7.68,0.76,6.9479999999999995,R,ball,41,3,4,before,0,2,0,0
2932,13.1522223,36.39400235,2334.907901,97.65167675,,R,-1.39,53.56,5.64,-1.78,8.47,6.941,R,ball,41,3,4,before,0,0,0,1
2933,4.295144013,30.73074153,1915.054869,90.33724162,,R,-1.3,53.41,5.53,-7.45,0.29,7.09,R,called_strike,41,3,4,before,1,1,0,1
2934,17.387299600000002,44.90203143,2324.84515,92.65756801,,R,-1.29,53.89,5.6,1.43,3.04,6.611000000000001,R,ball,41,3,4,before,1,1,0,1
2935,-4.729621253,45.06141516,2445.650358,97.77945885,,R,-1.39,53.81,5.65,-1.62,9.17,6.691,R,ball,41,3,4,before,0,0,0,2
2936,16.51113941,11.21001086,2403.653679,93.87170098,,R,-1.29,53.46,5.64,0.33,4.65,7.037000000000001,R,ball,41,3,4,before,1,1,0,2
2937,2.949158135,26.98812404,1802.4938129999998,90.75910312,,R,-1.28,53.23,5.55,-8.68,0.87,7.273,R,called_strike,41,3,4,before,2,1,0,2
2938,28.15103951,20.12352395,2488.782197,93.46984091,,R,-1.22,53.59,5.59,0.76,3.74,6.912000000000001,R,ball,41,3,4,before,2,2,0,2
2939,15.96192248,29.32706049,2344.475402,95.88972423,,R,-1.33,53.84,5.59,-2.1,9.64,6.662999999999999,R,ball,41,3,4,before,0,0,0,0
2940,21.69767334,28.89732461,2407.719411,91.28849967,,R,-1.37,54.08,5.6,2.55,4.07,6.419,R,ball,41,3,4,before,1,1,0,0
2941,-10.99327544,28.13690827,2368.68786,96.55733465,,R,-1.48,53.92,5.6,-1.08,10.88,6.577000000000001,R,ball,41,3,4,before,2,1,0,0
2942,-5.8957823,38.63815856,2282.780959,97.22984092,,L,-1.31,53.78,5.61,-1.8,9.99,6.722,R,ball,41,3,4,before,0,0,1,1
2943,6.648264884,50.86623579,2430.039812,97.72009477,,L,-1.14,53.6,5.54,-3.12,8.77,6.896,R,ball,41,3,4,before,1,2,1,1
2944,20.56640625,13.35302374,1735.709654,90.53287737,,R,-1.08,53.68,5.49,-9.52,1.24,6.82,R,ball,41,3,4,before,0,0,1,2
2945,7.691059244,38.26630575,2400.227791,92.4819955,,R,-1.41,53.61,5.5,1.53,4.19,6.888999999999999,R,called_strike,41,3,4,before,1,1,1,2
2946,-11.25778205,17.77231347,2303.500524,97.51894767,FF,L,-1.15,53.37,5.66,-3.75,9.17,7.126,R,ball,8,3,10,before,0,0,0,1
2947,-17.03822241,38.36329721,2368.261539,97.83025051,FF,L,-1.17,53.76,5.65,-1.97,9.64,6.742000000000001,R,ball,8,3,10,before,1,1,0,1
2948,-15.34660802,48.46878715,2418.423105,99.01076847,FF,L,-1.2,53.79,5.61,-2.93,8.14,6.706,R,ball,8,3,10,before,2,2,0,1
2949,-1.656686044,16.92857185,2371.9206050000003,99.37920387,FF,L,-1.13,53.92,5.58,-3.29,10.07,6.577999999999999,R,called_strike,8,3,10,before,0,0,0,2
2950,-14.12420583,34.96567413,2258.411707,99.3990488,FF,L,-1.22,53.94,5.54,-2.41,8.77,6.563,R,ball,8,3,10,before,0,1,0,2
2951,-15.45678686,34.28356947,2386.010425,99.17047169,FF,L,-1.12,54.0,5.66,-3.1,9.64,6.501,R,ball,8,3,10,before,1,1,0,2
2952,2.064728938,25.34410908,1779.1120879999999,92.64172037,CH,L,-0.89,53.37,5.61,-8.23,2.28,7.127000000000001,R,called_strike,8,3,10,before,2,1,0,2
2953,-9.693764624,27.03820546,2398.650412,98.21211536,FF,R,-1.15,53.64,5.55,-2.35,8.85,6.861000000000001,R,called_strike,8,3,10,before,0,0,1,2
2954,-4.847422718,53.28176655,2269.9221469999998,97.73901771,FF,L,-1.09,53.45,5.7,-3.02,9.06,7.046,R,ball,8,3,10,before,0,0,1,0
2955,2.353061136,27.24004295,1696.989352,91.95723486,CH,L,-1.19,53.53,5.62,-7.14,3.3,6.974,R,called_strike,8,3,10,before,1,1,1,0
2956,-1.081888521,42.79324844,2358.7623559999997,93.46121011,SL,L,-1.18,53.5,5.63,2.69,4.66,6.999,R,ball,8,3,10,before,1,1,1,0
2957,-5.470381569,29.63705153,2658.735651,84.40002286,CB,L,-1.04,54.16,5.74,3.55,-1.72,6.345,R,called_strike,8,3,10,before,2,1,1,0
2958,16.53573836,25.05648008,2431.655206,92.69970323,SL,R,-1.07,53.56,5.51,1.92,3.19,6.935,R,ball,8,3,10,before,0,2,#VALUE!,
2959,5.890961878,40.15047075,2395.61256,98.00856246,FF,R,-1.19,53.56,5.58,-2.01,8.19,6.939,R,called_strike,8,3,10,before,0,0,0,2
2960,2.232933872,29.85679402,2547.439043,93.77052595,SL,R,-1.24,53.37,5.65,1.19,6.63,7.132000000000001,R,called_strike,8,3,10,before,0,1,0,2
2961,-0.118623859,35.84475494,1551.426634,89.49033019,CH,R,-0.93,53.41,5.66,-8.53,1.99,7.0889999999999995,R,called_strike,8,3,10,before,0,0,0,0
2962,15.83949428,26.31649126,2490.750844,93.36174799999999,SL,R,-1.12,53.68,5.61,1.0,4.58,6.816,R,ball,8,3,10,before,0,1,0,0
2963,20.05162388,25.89577301,1741.6063600000002,90.74023737,CH,R,-0.76,53.2,5.6,-9.57,3.49,7.303999999999999,R,ball,8,3,10,before,1,2,0,0
2964,14.49719272,11.82136557,1795.9468600000002,90.95159462,CH,R,-0.95,53.15,5.55,-9.44,2.56,7.349,R,ball,8,3,10,before,2,2,0,0
2965,-6.263849481,32.18457082,2215.05015,92.84060746,SL,L,-1.13,54.05,5.63,2.3,3.2,6.452999999999999,R,called_strike,8,3,10,before,0,0,1,0
2966,-13.03425125,24.64543371,2238.343228,97.60865235,FT,L,-1.11,53.68,5.55,-7.34,6.46,6.822,R,ball,8,3,10,before,0,1,1,0
2967,22.60663309,37.23770725,2383.292715,93.74979738,SL,L,-1.1,53.58,5.52,1.62,4.65,6.9239999999999995,R,ball,8,3,10,before,0,0,#VALUE!,
2968,8.955336697,42.94596769,2403.9470530000003,92.69058952,SL,L,-1.05,53.83,5.55,1.29,4.08,6.67,R,ball,8,3,10,before,1,1,#VALUE!,
2969,10.99218765,10.74215046,1668.804024,91.31987404,CH,R,-0.82,53.23,5.59,-9.22,1.33,7.269,R,ball,8,3,10,before,0,0,2,1
2970,1.799785896,19.13867115,1711.290623,90.37260859,CH,R,-0.93,53.26,5.55,-9.67,1.69,7.242999999999999,R,ball,8,3,10,before,1,1,2,1
2971,12.45858147,26.05144489,2440.320054,98.17020323,FF,R,-0.95,53.5,5.65,-3.96,10.12,7.001,R,called_strike,8,3,10,before,2,1,2,1
2972,9.15706085,42.62715523,2428.775142,97.43062023,FF,L,-0.98,53.46,5.59,-2.91,8.29,7.037000000000001,R,called_strike,8,3,10,before,0,0,#VALUE!,
2973,1.763994711,48.45692929,2451.876675,97.81810342,FF,L,-0.98,53.53,5.58,-3.15,8.46,6.971,R,ball,8,3,10,before,0,1,#VALUE!,
2974,5.9283876939999995,47.93935348,2378.398168,96.89918929,FF,L,-0.9,53.17,5.63,-2.91,6.43,7.332000000000001,R,ball,8,3,10,before,1,2,#VALUE!,
2975,-8.291616961,41.36698298,2422.20295,92.69001846,FF,L,-1.18,53.56,5.65,2.6,4.45,6.943,R,called_strike,8,3,10,before,2,2,#VALUE!,
2976,9.072557372,23.13975594,2372.087925,97.46923113,FF,R,-1.11,53.38,5.58,-4.78,8.76,7.121,R,called_strike,8,3,10,before,0,0,0,1
2977,15.62538399,22.92080162,2410.6498850000003,93.75275505,SL,R,-1.22,53.64,5.57,1.8,5.81,6.864,R,ball,8,3,10,before,0,2,0,1
2978,3.5983778689999997,36.92444397,2267.87932,95.79024163,FF,R,-1.16,53.49,5.64,-2.84,8.36,7.011,R,called_strike,8,3,10,before,0,0,0,0
2979,6.334990426,18.91560105,2187.345274,96.13833183,FT,R,-1.12,53.44,5.59,-8.35,5.25,7.063,R,ball,8,3,10,before,0,0,1,0
2980,-11.32583441,37.54902949,2269.400025,96.74283122,FF,R,-1.17,53.69,5.55,-2.0,8.84,6.805,R,ball,8,3,10,before,1,1,1,0
2981,-24.57609154,53.00244202,2217.77815,96.45759181,FT,L,-1.28,53.84,5.61,-6.7,7.27,6.66,R,ball,8,3,10,before,0,0,1,1
2982,-21.21399991,43.92007547,1625.547353,89.77204681,CH,L,-1.1,53.59,5.59,-6.92,1.48,6.905,R,ball,8,3,10,before,0,0,1,2
2983,-8.426089597999999,27.82749785,2409.404764,92.64802387,SL,L,-1.11,53.82,5.6,1.38,4.77,6.6770000000000005,R,called_strike,8,3,10,before,1,1,1,2
2984,16.81168601,38.01476531,2483.6470640000002,92.95837442,SL,L,-1.14,53.8,5.56,0.75,4.04,6.7,R,ball,8,3,10,before,1,1,1,2
2985,-12.47071897,55.81204682,2424.621139,98.90199639,FF,L,-1.01,53.8,5.61,-2.93,8.27,6.705,R,ball,8,3,10,before,2,2,1,2
2986,15.58823212,18.32168361,2393.224043,91.81078736,SL,L,-0.91,53.43,5.65,1.15,2.44,7.0729999999999995,R,ball,8,3,10,before,3,2,1,2
2987,-12.63594294,41.14742207,2284.084136,96.23887448,FF,R,-1.12,53.2,5.54,-2.72,8.65,7.296,R,ball,8,3,10,before,0,0,2,2
2988,18.63752847,24.781016100000002,2419.231545,91.28355139,SL,R,-0.91,53.53,5.59,1.84,2.09,6.975,R,ball,8,3,10,before,1,1,2,2
2989,-11.62704646,44.98908851,1658.861643,89.79905781,CH,R,-1.02,53.16,5.48,-7.43,1.56,7.34,R,ball,8,3,10,before,2,1,2,2
2990,-11.364899000000001,59.64183188,1572.45124,89.39267515,CH,L,-1.08,53.51,5.59,-7.67,0.88,6.989,R,ball,8,3,10,before,0,0,0,1
2991,-3.972538662,33.90132955,2473.0817690000003,92.13847511,SL,L,-1.34,53.59,5.62,1.42,3.76,6.906000000000001,R,called_strike,8,3,10,before,1,1,0,1
2992,18.04686875,5.553995446,2464.140252,92.09937159,SL,L,-1.12,53.74,5.66,1.24,4.3,6.765,R,ball,8,3,10,before,1,2,0,1
2993,1.142146086,4.521728122,2492.2473170000003,93.03732405,SL,L,-1.23,53.57,5.6,0.6,4.7,6.935,R,ball,8,3,10,before,2,2,0,1
2994,18.11769288,16.27080761,2502.476842,92.20774208,SL,R,-1.14,53.8,5.6,1.35,3.49,6.7010000000000005,R,ball,8,3,10,before,0,1,0,2
2995,-1.906567347,17.64102116,2390.174239,96.97658076,FF,L,-1.11,53.31,5.53,-5.3,9.39,7.191,R,called_strike,8,3,10,before,0,0,1,2
2996,-15.86393314,42.02043741,2376.670799,92.46249148,SL,L,-1.08,54.0,5.69,3.3,1.93,6.505,R,ball,8,3,10,before,0,2,1,2
2997,-11.91514043,30.40925321,2309.657615,92.52104544,SL,L,-1.21,53.7,5.64,1.75,4.49,6.797000000000001,R,ball,8,3,10,before,1,2,1,2
2998,-5.5560274860000005,28.44260057,2289.383595,98.16949896,FF,R,-1.24,53.49,5.56,-3.21,9.07,7.0120000000000005,R,called_strike,11,3,4,before,0,0,0,0
2999,-16.29654388,32.04069419,2345.381248,99.98911154,FF,L,-1.51,53.78,5.53,-3.87,8.09,6.725,R,ball,11,3,4,before,0,2,0,1
3000,20.68757473,14.27939199,2501.60651,93.68122524,SL,L,-1.15,53.82,5.55,0.14,3.72,6.675,R,ball,11,3,4,before,1,2,0,1
3001,-14.50752431,26.66421796,2408.908263,99.42974899,FF,L,-1.28,53.79,5.56,-2.61,8.78,6.711,R,ball,11,3,4,before,2,2,0,1
3002,-11.3403071,34.76106335,2457.1271829999996,95.34315736,SL,L,-1.35,53.69,5.66,0.36,3.47,6.808,R,called_strike,11,3,4,before,3,2,0,1
3003,3.2017787739999997,31.25884861,2324.964913,98.71077684,FF,R,-1.21,53.64,5.44,-4.27,8.7,6.858,R,called_strike,11,3,4,before,0,0,0,2
3004,26.72368106,27.56428821,2415.129908,93.12906691,SL,R,-1.13,53.68,5.62,2.2,2.55,6.824,R,ball,11,3,4,before,0,2,0,0
3005,20.97382911,-5.581101602,2444.096391,93.63779258,SL,L,-1.1,53.52,5.65,2.86,4.17,6.976,R,ball,11,3,4,before,0,2,0,1
3006,11.666485,23.13657793,2320.193563,93.41002202,SL,L,-1.27,53.7,5.59,1.97,3.53,6.803,R,ball,11,3,4,before,1,2,0,1
3007,1.103156015,51.82857648,2261.073762,97.77071012,FF,L,-1.21,53.71,5.57,-3.53,8.7,6.787999999999999,R,ball,11,3,4,before,0,2,0,2
3008,16.46211448,24.04619738,2298.390292,96.67974028,FF,R,-1.16,53.5,5.62,-2.8,9.69,6.996,R,ball,11,3,4,before,0,0,0,0
3009,22.2852135,27.05985797,2356.489837,93.09071195,SL,R,-1.11,53.82,5.6,1.75,3.82,6.683,R,ball,11,3,4,before,1,2,0,0
3010,-1.766405843,26.80666663,2362.77687,97.75150387,FF,R,-1.2,53.62,5.48,-4.26,9.46,6.88,R,called_strike,11,3,4,before,0,0,0,1
3011,-5.592992144,44.31729271,2547.480778,85.87997448,CB,R,-1.26,54.01,5.6,2.99,-1.83,6.492000000000001,R,ball,11,3,4,before,0,1,0,1
3012,5.403072307,45.34863685,2449.21383,93.38846443,SL,R,-1.28,53.72,5.6,1.99,3.53,6.785,R,ball,11,3,4,before,1,2,0,1
3013,18.28870497,26.81963304,2401.974122,98.19273688,FF,R,-1.04,53.52,5.6,-3.57,8.27,6.981,R,ball,11,3,4,before,2,2,0,1
3014,5.520052126,43.48876642,2259.625218,97.66120743,FF,R,-1.15,53.49,5.53,-3.95,7.7,7.01,R,ball,11,3,4,before,3,2,0,1
3015,-8.377200781,21.74332637,2339.727187,98.44898309,FF,R,-1.23,53.45,5.49,-4.07,9.18,7.053999999999999,R,called_strike,11,3,4,before,0,0,1,1
3016,17.33018645,24.68182529,2441.697419,93.00937667,SL,R,-1.03,53.74,5.51,1.41,4.63,6.757999999999999,R,ball,11,3,4,before,0,1,1,1
3017,-21.94879381,37.94444397,2307.638935,97.64026721,FF,L,-1.31,53.67,5.6,-2.93,10.24,6.827999999999999,R,ball,11,3,4,before,0,1,0,0
3018,-17.43969864,17.61395561,,92.23180468,CH,L,-1.2,53.37,5.53,-10.14,2.08,7.13,R,ball,11,3,4,before,1,2,0,0
3019,-7.870332472,10.85911118,1622.6569960000002,92.09851974,CH,L,-1.02,53.33,5.47,-9.21,4.01,7.166,R,ball,11,3,4,before,2,2,0,0
3020,22.88413748,20.50695512,2461.129344,93.73079561,SL,R,-1.13,53.68,5.45,0.22,3.63,6.821000000000001,R,ball,11,3,4,before,0,0,0,1
3021,24.94680926,23.79928334,2484.6759629999997,92.58935217,SL,R,-1.09,53.89,5.49,0.54,4.21,6.606,R,ball,11,3,4,before,1,1,0,1
3022,11.44600376,33.37157351,2440.46909,93.36146497,SL,R,-1.14,53.83,5.49,0.6,3.57,6.671,R,called_strike,11,3,4,before,2,1,0,1
3023,13.81135652,24.87562992,2429.164441,94.05857905,SL,L,-1.33,53.81,5.54,-0.79,5.68,6.687,R,ball,11,3,4,before,0,0,0,1
3024,4.533723046,13.64331484,1629.783822,91.22928884,CH,L,-1.3,53.7,5.48,-6.42,3.47,6.8020000000000005,R,ball,11,3,4,before,1,1,0,1
3025,6.4562564039999994,45.25189273,2419.894052,93.72069605,SL,L,-1.31,53.71,5.53,-1.01,2.14,6.792000000000001,R,ball,11,3,4,before,2,1,0,1
3026,15.22553365,29.04185349,2485.972461,92.05083316,SL,R,-1.29,53.94,5.52,2.18,3.38,6.563,R,ball,11,3,4,before,0,0,0,1
3027,-10.332151099999999,30.92230608,2361.7252949999997,97.02957291,FF,R,-1.27,53.19,5.45,-4.29,8.67,7.307,R,called_strike,11,3,4,before,1,1,0,1
3028,20.30313044,17.80698943,2433.991422,93.41947852,SL,R,-1.17,53.48,5.51,1.17,4.62,7.016,R,ball,11,3,4,before,1,2,0,1
3029,15.011156699999997,8.218104578,2463.5658329999997,92.68046493,SL,R,-1.19,53.51,5.55,1.16,5.23,6.985,R,ball,11,3,4,before,2,2,0,1
3030,-14.363701500000001,53.90342122,1464.366286,89.39855394,CH,R,-1.18,53.44,5.51,-6.8,1.05,7.065,R,ball,11,3,4,before,3,2,0,1
3031,-14.92833762,36.53862918,2322.2047420000004,96.81239903,FF,R,-1.17,53.66,5.49,-4.38,9.4,6.84,R,ball,11,3,4,before,0,0,1,1
3032,14.66515196,21.58478044,2297.451312,92.23980674,SL,R,-1.05,53.43,5.4,0.5,4.49,7.075,R,ball,11,3,4,before,1,1,1,1
3033,9.849722359,37.40602148,2368.7864289999998,94.00862399,SL,L,-1.11,53.7,5.47,0.96,3.18,6.803999999999999,R,called_strike,11,3,4,before,0,0,1,2
3034,13.31941372,28.19006838,2430.50214,93.46163548,SL,L,-1.06,53.62,5.48,2.54,4.57,6.879,R,ball,11,3,4,before,0,2,1,2
3035,-14.91260849,60.60055129999999,2306.4101530000003,95.88982672,FF,R,-1.32,53.54,5.56,-4.52,8.13,6.962999999999999,R,ball,11,3,4,before,0,0,0,0
3036,14.00425219,39.82836451,2462.170913,92.64183822,SL,R,-1.16,53.75,5.63,0.88,2.94,6.747000000000001,R,ball,11,3,4,before,1,1,0,0
3037,16.88332964,32.780863599999996,2549.794411,92.68094263,SL,R,-1.21,53.66,5.57,-0.45,3.61,6.845,R,ball,11,3,4,before,2,1,0,0
3038,-18.09646783,46.65644988,2339.463386,97.16907039,FF,R,-1.31,53.68,5.49,-4.37,9.08,6.818,R,ball,11,3,4,before,3,1,0,0
3039,7.556753583,25.065007100000003,2419.274557,91.87820745,SL,R,-1.05,53.62,5.52,-0.86,3.88,6.877999999999999,R,called_strike,11,3,4,before,0,0,1,0
3040,4.7043397360000005,40.93290111,2244.566525,93.73811563,SL,L,-1.12,53.89,5.46,0.44,4.33,6.614,R,called_strike,11,3,4,before,0,0,2,0
3041,12.86674281,40.65769771,2351.577465,92.83994281,SL,L,-1.16,53.95,5.48,1.22,4.13,6.55,R,ball,11,3,4,before,0,0,#VALUE!,
3042,8.588954557000001,44.36456184,2247.536877,93.27047234,SL,L,-1.1,53.73,5.44,-0.45,3.73,6.765,R,ball,11,3,4,before,0,1,#VALUE!,
3043,13.85811785,23.66657962,2388.901331,96.98172227,FF,R,-1.0,53.52,5.76,-5.99,10.06,6.985,R,ball,11,3,4,after,0,1,0,0
3044,4.693336101,31.50248119,2359.893827,96.02911394,FF,R,-1.12,53.66,5.67,-5.6,10.83,6.836,R,called_strike,11,3,4,after,0,0,0,1
3045,8.485770263,28.18655164,2390.911924,96.45926096,FF,R,-1.02,53.56,5.66,-4.89,10.6,6.944,R,called_strike,11,3,4,after,0,0,0,2
3046,14.03068565,34.60810393,2344.669814,96.57281296,FF,L,-1.0,53.45,5.65,-4.51,10.24,7.045,R,ball,11,3,4,after,0,0,1,2
3047,8.279021132,49.58186072,2303.026162,90.71127681,SL,L,-1.18,53.73,5.68,2.32,2.15,6.774,R,ball,11,3,4,after,1,1,1,2
3048,8.86997022,36.13495775,2376.854378,94.898739,FF,R,-0.96,53.95,5.78,-5.15,10.31,6.546,R,called_strike,11,3,4,after,0,0,0,0
3049,15.03821147,33.96037021,2554.103499,91.94123496,SL,R,-1.16,53.85,5.76,-0.06,3.89,6.651,R,ball,11,3,4,after,0,2,0,1
3050,15.06315522,20.68759312,2549.660984,91.41839913,SL,R,-1.13,53.77,5.75,0.53,3.72,6.733,R,ball,11,3,4,after,1,2,0,1
3051,9.64594486,25.48724288,2467.6796679999998,91.92923297,SL,R,-1.09,53.78,5.71,0.6,3.48,6.724,R,called_strike,11,3,4,after,2,2,0,1
3052,2.9390947880000002,40.4966443,2405.265879,91.06967896,SL,L,-1.14,53.71,5.68,0.93,2.88,6.787000000000001,R,called_strike,11,3,4,after,0,0,0,2
3053,3.7215364560000004,23.63934833,2382.3685,96.68043019,FF,R,-1.06,53.86,5.71,-4.3,10.06,6.641,R,called_strike,11,3,4,after,0,0,0,0
3054,-1.066674365,30.38386521,2344.128675,96.29157077,FF,R,-1.17,53.51,5.73,-4.89,9.73,6.986000000000001,R,called_strike,11,3,4,after,0,0,0,1
3055,13.22359953,23.89094746,2570.714598,91.74039216,SL,R,-1.09,53.7,5.68,0.13,4.32,6.8020000000000005,R,ball,11,3,4,after,0,1,0,1
3056,8.595004835,22.536804,2360.9453989999997,96.11641929,FF,R,-1.04,53.88,5.7,-5.36,10.52,6.615,R,called_strike,11,3,4,after,1,1,0,1
3057,24.92575029,9.28744041,2481.2595920000003,91.74247696,SL,R,-1.0,53.8,5.74,1.2,4.0,6.7,R,ball,11,3,4,after,1,2,0,1
3058,12.60193975,22.26203329,2523.651877,92.80218669,SL,R,-1.03,53.76,5.78,-0.2,4.96,6.7379999999999995,R,ball,11,3,4,after,0,0,0,2
3059,-9.661794194,19.5580315,2436.221686,96.84125166,FF,R,-1.08,53.82,5.69,-5.74,10.98,6.681,R,ball,11,3,4,after,1,1,0,2
3060,10.96511779,16.13849628,1650.225077,90.2000358,CH,R,-0.93,53.83,5.67,-7.27,3.79,6.667000000000001,R,ball,11,3,4,after,2,2,0,2
